type,id,in_reply_to_status_id,text,favorite_count,retweet_count,label_a,label_b
reply,580356210320228352,580352273001410560,$MENTION$ $MENTION$ $MENTION$ Looks terribly off course on a map. Nothing earlier? Like much earlier?,0,0,0,0
reply,580368858999078912,580368657450201088,$MENTION$ $MENTION$ plus af447 was exceptionnal weather conditions,0,0,0,0
reply,580369539805929472,580368657450201088,$MENTION$ $MENTION$ With iced sensors it won't level off. Apparently a computer glitch - pilot would need to override system manually,1,0,0,0
reply,580361188007084032,580359925181870080,"$MENTION$ $MENTION$ immediately manual (autopilot off), throttle, oxygen masks + passngrs, radio call. All that in $NUMBER$ seconds? $HASHTAG$",0,0,0,0
reply,580370200274583553,580368858999078912,$MENTION$ $MENTION$ GW flight had same descent rate as near crash LH flight. Check $URL$C or $URL$,0,0,0,0
reply,580363250925215745,580359464781500416,"$MENTION$ I've seen friends with nasal oxygen masks on (General Avation), just to fly over the Channel $SMILEY$ $URL$",0,0,0,0
reply,580355626926231552,580354874833022976,"$MENTION$ $MENTION$ No, then you would say PANPAN. Trust me, I'm a pilot! Besides: Mayday is when lives are in danger...",0,0,0,0
reply,580358055185027072,580356712521187329,"$MENTION$ $MENTION$ Normal descend rate for A320 is $NUMBER$fpm. Now $NUMBER$fpm (for $NUMBER$ minutes) which is much, but contrallable. $HASHTAG$",0,0,0,0
reply,580362340610236416,580361570334674944,$MENTION$ radio call to passengers: not a priority at all !!,1,0,0,0
reply,580372485566238720,580361570334674944,"$MENTION$ $MENTION$ From Airbus FlightOps: When the cabin altitude rises above $NUMBER$ $NUMBER$ feet, the oxygen masks will deploy automatically",0,0,0,0
reply,580356854271873024,580352273001410560,$MENTION$ $MENTION$ So sad...prayers to the families and friends...,0,0,0,0
reply,580359692922298368,580359464781500416,$MENTION$ $MENTION$ true...,0,0,0,0
reply,580354874833022976,580354345935486976,$MENTION$ $MENTION$ it’s a scale. Emergency &lt; Mayday,1,0,0,0
reply,580361570334674944,580361188007084032,"$MENTION$ $MENTION$ radio call then passengers, no ? $NUMBER$ sec isn’t much… it takes me longer to tweet sometimes $SMILEY$",0,0,0,0
reply,580356785065844736,580355626926231552,$MENTION$ $MENTION$ or think you do ? or it hasn’t been assessed ?,0,0,0,0
reply,580358416478167040,580356712521187329,"$MENTION$ $MENTION$ Plus they stayed more or less constant speed, which means they reduced throttle, so they were in control $HASHTAG$",0,0,0,0
reply,580359925181870080,580359464781500416,$MENTION$ $MENTION$ what’s the exact procedure btw ? What altitude would you drop down to ? at which rate of descent ?,0,0,0,0
reply,580358454881185792,580358055185027072,"$MENTION$ $MENTION$ exactly. So emergency would be appropriate, for example in case of cabin decompression, right ?",1,0,0,0
reply,580365061463629824,580363250925215745,$MENTION$ that's just for the high,0,0,0,0
reply,580359262909644800,580358454881185792,$MENTION$ $MENTION$ That would certainly e$SMILEY$lain why pilots set steap descend. Maybe they passed too quickly (oxygen masks?) $HASHTAG$,0,0,0,0
reply,580352871180476416,580352273001410560,“$MENTION$: NEWS: 'Emergency Emergency' was the final distress call that was sent from the cockpit of flight $HASHTAG$ - $MENTION$”,2,2,0,0
reply,580360410034995200,580359656750653441,"$MENTION$ $MENTION$ At that altitude you have about $NUMBER$ sec before you pass out. They started steep descend, reduced engine... $HASHTAG$",0,0,0,0
reply,580352527885008897,580352273001410560,$MENTION$ $MENTION$ is that a normal call in this situation ?,0,0,0,0
reply,580359656750653441,580359262909644800,"$MENTION$ $MENTION$ if they had, it’s likely the descent rate would’ve been steeper and the speed not reduce, no ?",0,0,0,0
reply,580356712521187329,580355626926231552,$MENTION$ $MENTION$ but isn’t declaring an emergency the proper procedure if you still have control of the situation ?,0,0,0,0
reply,580365319732129792,580365061463629824,"$MENTION$ yes, and they have a bottle behind them with this tube connected. But it looks very stupid LOL",0,0,0,0
reply,580365364279771137,580361188007084032,$MENTION$ $MENTION$ $MENTION$ What about icy sensors and software telling autopilot to dive as happened with AF447?,2,0,0,0
reply,580352585640603648,580352273001410560,$RESERVED$ $MENTION$: NEWS: 'Emergency Emergency' was the final distress call that was sent from the cockpit of flight $HASHTAG$ - $MENTION$,0,0,0,0
reply,580359464781500416,580358454881185792,$MENTION$ $MENTION$ By the way: Cabin pressure loss in an airliner is a classic case for MAYDAY ! $HASHTAG$,1,0,0,0
reply,580368657450201088,580365364279771137,$MENTION$ $MENTION$ I don't know about that. Graphs don't show a sign of leveling off at a certain altitude.,0,0,0,0
reply,580354345935486976,580352273001410560,"I doubt any pilot would say 'Emergency', but rather 'Mayday' RT ""$MENTION$ NEWS: 'Emergency Emergency' was the final distress call $HASHTAG$",2,0,0,0
source,580320684305416192,0,"Accident aircraft looks to be Germanwings (Airline code $NUMBER$U or GWI) flight $NUMBER$, Barcelona to Dusseldorf. $HASHTAG$ $URL$",10,58,0,2
reply,580321651780399105,580320684305416192,$MENTION$ terrible news.,0,0,3,
reply,580329150180913152,580320684305416192,$MENTION$ the $NUMBER$st and only tweet I've seen referencing the ICAO identifier $URL$,1,0,3,
reply,580321148728164353,580320684305416192,"$RESERVED$ $MENTION$: Accident aircraft looks to be Germanwings (Airline code $NUMBER$U or GWI) flight $NUMBER$, Barcelona to Dusseldorf. $HASHTAG$",0,1,0,
source,580360165540642816,0,"$MENTION$ reporter James André at French Civil Aviation Authority HQ: ""$HASHTAG$ plane did NOT report distress signal"", no mayday.",4,27,2,0
reply,580361957502517248,580360165540642816,$MENTION$ Safety record is not perfect. $URL$ $MENTION$ $MENTION$,0,0,0,
reply,580361402663231488,580360165540642816,.$MENTION$ $MENTION$ $MENTION$ Please take Hashtag $HASHTAG$ for $HASHTAG$ Plane crash. Thank you,0,0,2,
source,581359544682614784,0,Germanwings co-pilot had serious depressive episode: Bild newspaper $URL$D21,53,149,0,2
reply,581372847651618816,581365516985581568,$MENTION$ $HASHTAG$ Suicide depression is lonileness helplesness &amp; the final surrender to death not hatred &amp;mass murder!,0,0,0,2
reply,581364863403884546,581359544682614784,$MENTION$ $NUMBER$ murders is pretty serious,0,0,0,2
reply,581362322226065408,581360970716614656,$MENTION$ $MENTION$ Well it's hard to understand this and there is not much info to go on. Speculation is e$SMILEY$ected.,1,0,0,2
reply,581361178515009536,581359544682614784,"$MENTION$ Congrats! At this exact moment you are helping to encrease all the bias and prejudice arround the mental illness, only speculations",6,3,0,2
reply,581363612888924160,581359544682614784,$MENTION$ $HASHTAG$ $HASHTAG$ The pilot was NOT FIT TO FLY !,0,0,0,2
reply,581365516985581568,581364700887175168,"$MENTION$ $MENTION$ This is the desgrace of our modern times, only money money money, I feel a shame on the mass media!",1,1,0,2
reply,581363178438709248,581359544682614784,“$MENTION$: Germanwings co-pilot had serious depressive episode: Bild newspaper $URL$,0,0,0,2
reply,581361534183542784,581359544682614784,$MENTION$ The mass media is becoming more and more a cancer to sell news!,3,1,0,2
reply,581361010218393601,581359544682614784,"$MENTION$ If true, Lufthansa was clearly negligible in detecting this as it is usually not difficult to spot depression in people.",1,0,0,2
reply,581360801140719616,581359544682614784,$MENTION$ $NUMBER$ lives at the behest of a depressed pilot $URL$,1,0,0,2
reply,581363347041460224,581359544682614784,$MENTION$ is there evidence that he was a Muslim convert,0,0,0,2
reply,581360312143724544,581359544682614784,$MENTION$ $MENTION$ You don't say?,1,0,0,2
reply,581360970716614656,581359544682614784,$MENTION$ Interesting how when white males commit crimes they get psychological analyses and all sorts. Non-whites are just being non-white.,2,0,0,2
reply,581364870278459392,581359544682614784,$MENTION$ Maybe Germany has more wings than pilots ... see how Lufthansa guys are landing planes on runways.. tractorists not pilots!,0,0,0,2
reply,581364700887175168,581361178515009536,"$MENTION$ $MENTION$ $HASHTAG$ totally agree he was deppressed SIX years ago!, inferior journalism vampirism.",1,1,0,2
reply,581360647528669184,581359544682614784,$MENTION$ $NUMBER$ Categories Of Female Virgins $URL$d $HASHTAG$ via $MENTION$,1,0,0,2
reply,581360075685629952,581359544682614784,$MENTION$ Are you serious? You are quoting BILD as source? How deeply into the bloody stories you want to go? Come one...,3,0,0,2
reply,581362200440369152,581359544682614784,perfectly fit to fly !? $MENTION$ + yet we know that people with serious DEPPRESION PROBS have reccurences! HE WAS IN FOR $NUMBER$+Half years! jeez,1,0,0,2
reply,581360601001164800,581359544682614784,"$MENTION$ stop kidding, ....converted or not?",0,0,0,2
source,580340476949086208,0,BREAKING: $NUMBER$ feared dead in crashed $HASHTAG$ flight $URL$,32,167,0,0
reply,580370888303890432,580340476949086208,"$MENTION$ funny watching Doocy struggle to pronounce ""Digny les bains""",1,1,0,
reply,580342824236916737,580340476949086208,$MENTION$ $NUMBER$:00 CET $HASHTAG$ Press Conference.,0,0,3,
reply,580344272576241664,580340476949086208,$MENTION$ Thats should be the extent of the coverage until further infor is obtained. The coverage is ridiculous and speculative enough,1,0,3,
reply,580352023033470976,580340476949086208,$MENTION$ rest in peace to families and friends .$MENTION$,0,0,3,
reply,580674597298786304,580340476949086208,$MENTION$ children may not understand. Its the parents that are disrespectful. They should know better. $HASHTAG$,0,0,3,
reply,580343437536395264,580340476949086208,$MENTION$ $NUMBER$ Passengers and $NUMBER$ Crewmembers. $HASHTAG$,0,0,3,
reply,580377249905512450,580370888303890432,$MENTION$ $MENTION$ Douchey it's Douchey.,0,0,0,
reply,580342470472400897,580340476949086208,$MENTION$ please don't spend all day on this!!! We all know who what when where ... Quit speculating on How or Why,2,1,0,
reply,580343913728352257,580340476949086208,$MENTION$ This is a tragedy but why does a foreign airline in a foreign country have to totally co-opt all news?,0,0,1,
reply,580341360948948992,580340476949086208,$MENTION$ As long as plane stayed in air w/only one emergency call &amp; the wide spread debris no mention of possible terrorists on board?,1,1,1,
reply,580360161211990016,580340476949086208,"$MENTION$ What was the mayday call, terror in the sky?",0,0,1,
reply,580345116658966528,580340476949086208,“$MENTION$: BREAKING: $NUMBER$ feared dead in crashed $HASHTAG$ flight $URL$ tragic!! $HASHTAG$ $HASHTAG$,0,2,0,
reply,580342548394352640,580340476949086208,$MENTION$ $MENTION$ Nothing New just rumors at this moment.,0,0,0,
reply,580342091018084352,580340476949086208,"$MENTION$ is there any other news in the world today. $NUMBER$ hours of non stop plane crash. My condolences, but come on.",1,0,3,
reply,580341529870348288,580340476949086208,$MENTION$ ok so.. There is no other news ? For an hour this is what we hear about ??,3,1,1,
reply,580675526307766272,580340476949086208,$MENTION$ this may be the plain in control. Are in this case out of control. They fly themselves $HASHTAG$'s,0,0,3,
reply,580348081272676352,580340476949086208,$MENTION$ another great tragedy,1,0,3,
source,580333763512705025,0,$HASHTAG$ latest: $URL$ - $HASHTAG$ A320 crashes in French Alps - Barcelona-to-Dusseldorf flight - $NUMBER$ passengers &amp; $NUMBER$ crew,523,1760,0,0
reply,580353553383968769,580336417391439872,$MENTION$ My prayers to the families $EMOJI$,0,0,3,
reply,580334382180929536,580333763512705025,“$MENTION$: $HASHTAG$: - $HASHTAG$ A320 crashes in French Alps - Barcelona-to-Dusseldorf flight - $NUMBER$ passengers &amp; $NUMBER$ crew” $HASHTAG$,0,1,3,
reply,580336658073141249,580336417391439872,$MENTION$ heavy,0,0,3,
reply,580335772596858880,580333763512705025,"$MENTION$ so sad, what made it.",0,0,3,
reply,580337070595403777,580336417391439872,Debris from $HASHTAG$ crash located in Barcelonette area of the Alps | $MENTION$ $URL$,0,0,0,
reply,580336127162392576,580333763512705025,$MENTION$ $MENTION$,0,0,3,
reply,580336915880116224,580336417391439872,$MENTION$ Heart,0,0,3,
reply,580397833548861442,580336417391439872,"$MENTION$ our hearts in nigeria goes to the victims families, the LORD shall console them..",0,0,3,
reply,580337014328942592,580333763512705025,$MENTION$ $EMOJI$$EMOJI$$EMOJI$ oh god $EMOJI$,0,0,3,
reply,580336622811500545,580333763512705025,$MENTION$ RIP,0,0,3,
reply,580336383480446976,580333763512705025,$MENTION$ $HASHTAG$ $HASHTAG$ I wish we hear the best from this sad incidence. Are prayers are with the victims their families.,0,0,3,
reply,580337657777156097,580336417391439872,$MENTION$ On a positive note there is a runway in Barcelonette.,0,0,3,
reply,580333870626766848,580333763512705025,$MENTION$ $URL$,0,0,0,
reply,580337921598816256,580336417391439872,$MENTION$ so called e$SMILEY$erts say no time for distress call but flight radar shows gradual descent over $NUMBER$ minutes$HASHTAG$ plane crash,0,1,3,
reply,580335177785696256,580333763512705025,$MENTION$,0,0,3,
reply,580334624657768448,580333763512705025,$MENTION$ terrifying news .pray for their relatives,1,0,3,
reply,580361704065859584,580336417391439872,$MENTION$ $MENTION$ told u $EMOJI$,0,0,3,
reply,580335777923510272,580333763512705025,$MENTION$ very socked news for passengers &amp; crew members family.,0,0,3,
reply,580336417391439872,580333763512705025,"Debris from $HASHTAG$ crash located in Barcelonette area of the Alps, France's Interior Ministry says $URL$",302,509,0,
reply,580335134806790144,580333763512705025,$MENTION$ Tragic Not sure how $MENTION$ can be so sure no survivor's though $HASHTAG$ $HASHTAG$,0,0,3,
reply,580805320068325377,580336417391439872,$MENTION$ How ironic that it originated in Barcelona and crashed in Barcelonette,0,0,3,
reply,580337060864638976,580333763512705025,$MENTION$ Airtravel no more safe! Repetitive incidents.,1,0,3,
reply,580334573264842752,580333763512705025,$MENTION$,0,0,3,
reply,580335643424743424,580335134806790144,$MENTION$ $MENTION$ $MENTION$ smh some people just don't think before they speak,1,0,3,
source,580319184652890113,0,BREAKING: $NUMBER$ passengers were on board $HASHTAG$ Airbus A320 which has crashed in the southern French Alps $URL$,5,82,0,0
reply,580320265030123520,580319184652890113,$MENTION$ Terrible!,0,1,3,
reply,580319759532724224,580319482687680512,"“$MENTION$: BREAKING: $NUMBER$ passengers were on board $HASHTAG$ Airbus A320, crashed in the southern French Alps - $MENTION$” $EMOJI$",1,2,3,
reply,580347685565280256,580319482687680512,$MENTION$ $MENTION$ $NUMBER$ souls on board they say now. RIP to all of them,1,1,3,
